,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-23 19:15:00,23.135,23.15,22.94,22.95,594108.0,-0.00798796618082,23.0872742691,-0.00148426483959,23.0301797213,0.0,0,0,1,13672405.44,797049808.486,35024880.0,22.7566749261,1,0,1,1,22.95,22,20170324 06:09:01
2017-03-23 19:20:00,22.9528,23.01,22.86,22.9161,448162.0,-0.00147712418301,23.0530394153,-0.00148284519978,23.0193149859,0.0,0,0,1,10275772.0494,807325580.535,35473042.0,22.7588482695,1,0,1,1,22.9161,22,20170324 06:09:01
2017-03-23 19:25:00,22.92,23.09,22.92,23.05,408920.0,0.00584305357369,23.0524315322,-2.63688900114e-05,23.0222373682,0.0,1,0,1,9413338.4,816738918.935,35881962.0,22.7618244213,1,0,1,1,23.05,22,20170324 06:09:01
2017-03-23 19:30:00,23.05,23.051,22.94,22.96,347829.0,-0.00390455531453,23.0339452258,-0.000801924361981,23.0163099998,0.0,0,0,1,7994385.793,824733304.728,36229791.0,22.7639542477,1,0,1,1,22.96,22,20170324 06:09:01
2017-03-23 19:35:00,22.96,22.9699,22.81,22.89,624271.0,-0.0030487804878,23.0051561806,-0.00124985298335,23.004280476,0.0,0,0,1,14289542.381,839022847.109,36854062.0,22.7660887722,1,0,1,1,22.89,22,20170324 06:09:01
2017-03-23 19:40:00,22.9,22.99,22.86,22.98,379986.0,0.00393184796855,23.0001249445,-0.000218700368196,23.0019680497,-1.0,1,0,0,8718145.46,847740992.569,37234048.0,22.7678976127,1,0,1,1,22.98,22,20170324 06:09:01
2017-03-23 19:45:00,22.98,23.036,22.93,22.97,287691.0,-0.000435161009574,22.9940999556,-0.00026195461617,22.9989234736,0.0,0,0,0,6610755.592,854351748.161,37521739.0,22.7695136454,1,0,1,1,22.97,22,20170324 06:09:01
2017-03-23 19:50:00,22.97,23.05,22.96,23.0499,306736.0,0.00347845015237,23.0052599645,0.000485342279115,23.0037783808,1.0,1,0,1,7061052.49547,861412800.657,37828475.0,22.771544469,1,0,1,1,23.0499,22,20170324 06:09:01
2017-03-23 19:55:00,23.04,23.09,23.0,23.0899,446897.0,0.00173536544627,23.0221879716,0.000735832028373,23.0119804398,0.0,0,0,1,10305429.9234,871718230.58,38275372.0,22.7749120395,1,0,1,1,23.0899,22,20170324 06:09:01
2017-03-23 20:00:00,23.085,23.18,23.06,23.1399,956654.0,0.00216544896253,23.0457303773,0.00102259636275,23.0241632551,0.0,0,1,1,22124186.2849,893842416.865,39232026.0,22.7834885934,1,0,1,1,23.1399,22,20170324 06:09:01
2017-03-23 20:05:00,23.14,23.16,23.1,23.14,90578.0,4.32153985108e-06,23.0645843018,0.000818109221848,23.035195326,0.0,0,0,1,2095371.06667,895937787.932,39322604.0,22.7842944463,1,0,1,1,23.14,22,20170324 06:09:01
2017-03-23 20:10:00,23.14,23.18,23.14,23.15,11989.0,0.000432152117545,23.0816674415,0.000740665403423,23.0461291045,0.0,0,0,1,277625.276667,896215413.209,39334593.0,22.7844079436,1,0,1,1,23.15,22,20170324 06:09:01
2017-03-23 20:15:00,23.18,23.18,23.15,23.18,8570.0,0.00129589632829,23.1013339532,0.000852040337174,23.0588787136,0.0,0,0,1,198566.9,896413980.109,39343163.0,22.784491936,1,0,1,1,23.18,22,20170324 06:09:01
2017-03-23 20:20:00,23.17,23.18,23.16,23.16,3967.0,-0.000862812769629,23.1130671625,0.000507901811699,23.0685093123,0.0,0,0,1,91902.1666667,896505882.275,39347130.0,22.784530467,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 20:25:00,23.16,23.2,23.16,23.19,10471.0,0.00129533678756,23.12845373,0.000665708596172,23.080079854,0.0,0,0,1,242752.683333,896748634.959,39357601.0,22.7846365676,1,0,1,1,23.19,22,20170324 06:09:01
2017-03-23 20:30:00,23.19,23.2,23.18,23.19,9708.0,0.0,23.140762984,0.000532212578449,23.0905484393,0.0,0,0,1,225128.52,896973763.479,39367309.0,22.7847365305,1,0,1,1,23.19,22,20170324 06:09:01
2017-03-23 20:35:00,23.18,23.2,23.16,23.19,1300.0,0.0,23.1506103872,0.000425543583111,23.1000200165,0.0,0,0,1,30138.3333333,897003901.812,39368609.0,22.7847496926,1,0,1,1,23.19,22,20170324 06:09:01
2017-03-23 20:40:00,23.19,23.19,23.19,23.19,100.0,0.0,23.1584883098,0.000340290058239,23.1085895388,0.0,0,0,1,2319.0,897006220.812,39368709.0,22.784750722,1,0,1,1,23.19,22,20170324 06:09:01
2017-03-23 20:45:00,23.19,23.19,23.16,23.16,4760.0,-0.0012936610608,23.1587906478,1.30551718873e-05,23.1134857732,0.0,0,0,1,110289.2,897116510.012,39373469.0,22.7847972962,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 20:50:00,23.19,23.19,23.16,23.18,2000.0,0.000863557858376,23.1630325183,0.000183164591836,23.1198204614,0.0,0,0,1,46353.3333333,897162863.345,39375469.0,22.7848172004,1,0,1,1,23.18,22,20170324 06:09:01
2017-03-23 20:55:00,23.16,23.18,23.16,23.16,2929.0,-0.000862812769629,23.1624260146,-2.61841212017e-05,23.1236470842,0.0,0,0,1,67855.1666667,897230718.512,39378398.0,22.7848456027,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 21:00:00,23.16,23.16,23.16,23.16,400.0,0.0,23.1619408117,-2.09478454622e-05,23.1271092666,0.0,0,0,1,9264.0,897239982.512,39378798.0,22.7848494134,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 21:05:00,23.17,23.18,23.17,23.18,920.0,0.000863557858376,23.1655526493,0.000155938472204,23.1321464793,0.0,0,0,1,21322.5333333,897261305.045,39379718.0,22.7848585672,1,0,1,1,23.18,22,20170324 06:09:01
2017-03-23 21:10:00,23.18,23.18,23.18,23.18,1579.0,0.0,23.1684421195,0.00012473132735,23.1367039575,0.0,0,0,1,36601.22,897297906.265,39381297.0,22.7848744104,1,0,1,1,23.18,22,20170324 06:09:01
2017-03-23 21:15:00,23.18,23.18,23.16,23.16,4511.0,-0.000862812769629,23.1667536956,-7.28760219044e-05,23.1389226282,0.0,0,0,1,104504.833333,897402411.099,39385808.0,22.7849181385,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 21:20:00,23.16,23.18,23.15,23.16,14399.0,0.0,23.1654029565,-5.83050665648e-05,23.1409299969,0.0,0,0,1,333528.836667,897735939.935,39400207.0,22.7850564322,1,0,1,1,23.16,22,20170324 06:09:01
2017-03-23 21:25:00,23.16,23.16,23.15,23.15,1155.0,-0.000431778929188,23.1623223652,-0.000132982417739,23.1417938068,0.0,0,0,1,26742.1,897762682.035,39401362.0,22.7850672278,1,0,1,1,23.15,22,20170324 06:09:01
2017-03-23 21:30:00,23.18,23.18,23.14,23.14,6608.0,-0.000431965442764,23.1578578921,-0.000192747210925,23.141622968,0.0,0,0,1,152997.226667,897915679.262,39407970.0,22.7851289793,1,0,1,1,23.14,22,20170324 06:09:01
2017-03-23 21:35:00,23.13,23.15,23.12,23.12,7024.0,-0.000864304235091,23.1502863137,-0.0003269550432,23.1395636377,0.0,0,0,1,162465.12,898078144.382,39414994.0,22.7851904375,1,0,1,1,23.12,22,20170324 06:09:01
2017-03-23 21:40:00,23.13,23.15,23.12,23.15,3400.0,0.00129757785467,23.150229051,-2.47352198013e-06,23.140557577,0.0,0,0,1,78676.0,898156820.382,39418394.0,22.7852210413,1,0,1,1,23.15,22,20170324 06:09:01
2017-03-23 21:50:00,23.13,23.13,23.11,23.12,11885.0,-0.00129589632829,23.1441832408,-0.000261155523789,23.1385997125,0.0,0,0,1,274781.2,898431601.582,39430279.0,22.7853219497,1,0,1,1,23.12,22,20170324 06:09:01
2017-03-23 21:55:00,23.12,23.13,23.11,23.11,1088.0,-0.000432525951557,23.1373465926,-0.000295393796523,23.1358759304,0.0,0,0,1,25150.9333333,898456752.515,39431367.0,22.7853310923,1,0,1,1,23.11,22,20170324 06:09:01
2017-03-23 22:00:00,23.11,23.11,23.06,23.07,10620.0,-0.00173085244483,23.1238772741,-0.000582146205487,23.1296020322,-1.0,0,0,0,245109.6,898701862.115,39441987.0,22.7854104337,1,0,1,1,23.07,22,20170324 06:09:01
2017-03-23 22:05:00,23.09,23.09,23.06,23.06,1888.0,-0.000433463372345,23.1111018193,-0.00055247892331,23.1229732673,0.0,0,0,0,43556.16,898745418.275,39443875.0,22.7854240557,1,0,1,1,23.06,22,20170324 06:09:01
2017-03-23 22:10:00,23.06,23.06,23.06,23.06,200.0,0.0,23.1008814554,-0.000442227459999,23.1169758132,0.0,0,0,0,4612.0,898750030.275,39444075.0,22.7854254479,1,0,1,1,23.06,22,20170324 06:09:01
2017-03-23 22:15:00,23.1,23.13,23.06,23.06,6990.0,0.0,23.0927051643,-0.000353938489318,23.1115495453,0.0,0,0,0,161352.5,898911382.775,39451065.0,22.7854782317,1,0,1,1,23.06,22,20170324 06:09:01
2017-03-23 22:20:00,23.05,23.05,23.0,23.0,18326.0,-0.00260190806591,23.0741641315,-0.000802895664906,23.1009257791,0.0,0,0,0,421803.433333,899333186.209,39469391.0,22.7855855746,1,0,1,1,23.0,22,20170324 06:09:01
2017-03-23 22:25:00,22.95,22.98,22.85,22.95,11625.0,-0.00217391304348,23.0493313052,-0.00107621780587,23.0865518954,0.0,0,0,0,266522.5,899599708.709,39481016.0,22.7856271153,1,0,1,1,22.95,22,20170324 06:09:01
2017-03-23 22:35:00,22.95,22.95,22.92,22.95,3269.0,0.0,23.0294650441,-0.000861901838804,23.073546953,0.0,0,0,0,74990.86,899674699.569,39484285.0,22.7856398962,1,0,1,1,22.95,22,20170324 06:09:01
2017-03-23 22:40:00,22.95,22.99,22.95,22.99,1100.0,0.00174291938998,23.0215720353,-0.000342735222593,23.0655901003,0.0,0,0,0,25274.3333333,899699973.902,39485385.0,22.7856452179,1,0,1,1,22.99,22,20170324 06:09:01
2017-03-23 22:50:00,22.98,22.98,22.98,22.98,150.0,-0.000434971726838,23.0132576282,-0.000361157224612,23.0574386622,0.0,0,0,0,3447.0,899703420.902,39485535.0,22.7856459562,1,0,1,1,22.98,22,20170324 06:09:01
2017-03-23 22:55:00,22.99,22.99,22.98,22.98,14500.0,0.0,23.0066061026,-0.000289030165022,23.0500635515,0.0,0,0,0,333258.333333,900036679.235,39500035.0,22.7857185249,1,0,1,1,22.98,22,20170324 06:09:01
2017-03-23 23:00:00,22.96,22.96,22.92,22.93,6229.0,-0.00217580504787,22.9912848821,-0.000665948747576,23.0386289275,0.0,0,0,0,142872.496667,900179551.732,39506264.0,22.7857423251,1,0,1,1,22.93,22,20170324 06:09:01
2017-03-23 23:05:00,22.95,23.0,22.95,23.0,2100.0,0.00305276929786,22.9930279057,7.58123607683e-05,23.0349499821,0.0,1,0,0,48265.0,900227816.732,39508364.0,22.7857528277,1,0,1,1,23.0,22,20170324 06:09:01
2017-03-23 23:25:00,23.07,23.07,23.07,23.07,450.0,0.00304347826087,23.0084223245,0.000669525515751,23.038288079,0.0,1,0,0,10381.5,900238198.232,39508814.0,22.7857560653,1,0,1,1,23.07,22,20170324 06:09:01
2017-03-23 23:35:00,23.07,23.07,23.07,23.07,350.0,0.0,23.0207378596,0.000535262041006,23.041308262,0.0,0,0,0,8074.5,900246272.732,39509164.0,22.7857585833,1,0,1,1,23.07,22,20170324 06:09:01
2017-03-23 23:40:00,23.07,23.1,23.07,23.1,1175.0,0.00130039011704,23.0365902877,0.000688615116148,23.0468979513,0.0,0,0,0,27130.75,900273403.482,39510339.0,22.7857676311,1,0,1,1,23.1,22,20170324 06:09:01
2017-03-23 23:45:00,23.07,23.07,23.07,23.07,600.0,-0.0012987012987,23.0432722302,0.000290057789654,23.0490981464,0.0,0,0,0,13842.0,900287245.482,39510939.0,22.7857719474,1,0,1,1,23.07,22,20170324 06:09:01
2017-03-23 23:50:00,23.1,23.1,23.07,23.1,1510.0,0.00130039011704,23.0546177841,0.000492358630957,23.053945942,1.0,0,0,1,34865.9,900322111.382,39512449.0,22.7857835737,1,0,1,1,23.1,22,20170324 06:09:01
2017-03-23 23:55:00,23.1,23.1,23.1,23.1,3210.0,0.0,23.0636942273,0.000393693066586,23.0583320428,0.0,0,0,1,74151.0,900396262.382,39515659.0,22.7858090987,1,0,1,1,23.1,22,20170324 06:09:01
2017-03-24 00:00:00,23.08,23.1,23.08,23.08,4900.0,-0.000865800865801,23.0669553818,0.000141397752996,23.0603956577,0.0,0,0,1,113124.666667,900509387.049,39520559.0,22.7858464008,1,0,1,1,23.08,22,20170324 06:09:01
2017-03-24 08:05:00,23.08,23.08,23.08,23.08,642.0,0.0,23.0695643055,0.000113102209998,23.0622627379,0.0,0,0,1,14817.36,900524204.409,39521201.0,22.7858511792,1,0,1,1,23.08,22,20170324 06:09:01
2017-03-24 08:15:00,23.08,23.08,23.08,23.08,200.0,0.0,23.0716514444,9.04715354682e-05,23.063952001,0.0,0,0,1,4616.0,900528820.409,39521401.0,22.7858526677,1,0,1,1,23.08,22,20170324 06:09:01
2017-03-24 08:25:00,23.08,23.08,23.08,23.08,500.0,0.0,23.0733211555,7.23706808878e-05,23.0654803819,0.0,0,0,1,11540.0,900540360.409,39521901.0,22.7858563891,1,0,1,1,23.08,22,20170324 06:09:01
2017-03-24 09:30:00,23.2,23.2,23.2,23.2,500.0,0.0051993067591,23.0986569244,0.00109805470693,23.0782917741,0.0,1,1,1,11600.0,900551960.409,39522401.0,22.7858616284,1,0,1,1,23.2,22,20170324 06:09:01
2017-03-24 09:45:00,23.2,23.2,23.2,23.2,493.0,0.0,23.1189255395,0.000877480244234,23.0898830337,0.0,0,0,1,11437.6,900563398.009,39522894.0,22.7858667943,1,0,1,1,23.2,22,20170324 06:09:01
